STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,tra_cov,Transport coverage,schedule,Type of schedule,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2022-03,,589151,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2022-04,,905175,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2022-05,,927446,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2022-06,,1019576,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2022-07,,1168050,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2022-08,,1164607,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2022-09,,950055,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2022-10,,930194,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2022-11,,763641,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2022-12,,891990,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-01,,752681,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-02,,728868,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-03,,865090,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-04,,989168,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-05,,997882,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-06,,1102600,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-07,,1252856,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-08,,1203101,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-09,,1087775,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-10,,1028392,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-11,,868289,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2023-12,,980422,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2024-01,,780791,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2024-02,,776642,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,RO,Romania,2024-03,,938744,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-01,,1301350,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-02,,1298409,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-03,,1556894,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-04,,1559598,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-05,,1733625,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-06,,1646011,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-07,,1564270,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-08,,1674190,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-09,,1685085,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-10,,1674209,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-11,,1532867,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2012-12,,1216824,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-01,,1285732,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-02,,1246326,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-03,,1481136,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-04,,1615994,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-05,,1787871,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-06,,1703712,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-07,,1690959,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-08,,1782940,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-09,,1779609,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-10,,1751362,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-11,,1581813,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2013-12,,1317433,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-01,,1379692,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-02,,1318371,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-03,,1594388,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-04,,1649649,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-05,,1817021,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-06,,1864074,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-07,,1765979,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-08,,1862044,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-09,,1824765,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-10,,1823000,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-11,,1590039,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2014-12,,1352533,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-01,,1389119,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-02,,1350337,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-03,,1623150,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-04,,1698324,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-05,,1859692,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-06,,1877557,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-07,,1863646,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-08,,1941478,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-09,,1929544,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-10,,1878998,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-11,,1677436,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2015-12,,1404842,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-01,,1463332,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-02,,1477492,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-03,,1732332,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-04,,1782626,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-05,,1973552,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-06,,1903627,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-07,,1974918,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-08,,2031918,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-09,,1995700,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-10,,1936248,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-11,,1779241,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2016-12,,1554074,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-01,,1593072,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-02,,1514800,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-03,,1845775,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-04,,1877952,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-05,,2117057,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-06,,2067557,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-07,,2149400,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-08,,2197609,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-09,,2097738,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-10,,2045669,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-11,,1850495,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2017-12,,1576734,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-01,,1648899,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-02,,1555022,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-03,,1888102,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-04,,1979533,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-05,,2136094,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-06,,2073464,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-07,,2172357,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-08,,2214659,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-09,,2061356,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-10,,2015764,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-11,,1815726,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2018-12,,1544451,,,
dataflow,ESTAT:AVIA_PAOC(1.0),"Air passenger transport by type of schedule, transport coverage and country",M,Monthly,PAS,Passenger,PAS_CRD_ARR,Passengers carried (arrival),TOTAL,Total transport,TOT,Total,SE,Sweden,2019-01,,1609629,,,
